numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07761;20201106120000;102820;-80;6;220;4.700000;293.050000;288.250000;74;42120;0;mq;mq;mq;0;mq;mq;mq;mq;102710;mq;mq;110;mq;mq;mq;mq;283.950000;mq;mq;6.400000;6.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20201106120000;102910;-80;8;330;3.600000;291.650000;284.750000;64;5780;0;mq;mq;mq;1;800;mq;mq;mq;102770;mq;mq;160;mq;mq;mq;mq;286.850000;mq;mq;7.000000;7.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;mq;870;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20201106120000;101210;170;6;110;4.100000;303.450000;294.850000;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;-10;mq;299.050000;mq;304.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20201106120000;101280;110;8;30;2.900000;300.850000;295.550000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;-120;mq;294.150000;mq;300.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20201106120000;101500;120;6;150;8.100000;301.450000;294.450000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;60;mq;298.050000;mq;302.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20201106120000;101770;-60;7;100;8.200000;299.050000;291.450000;63;49140;0;mq;mq;100;8;800;mq;mq;mq;101620;mq;mq;40;mq;mq;mq;mq;mq;mq;mq;11.400000;11.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;4;mq;960;5;mq;1260;8;mq;1500;mq;mq;mq;
61996;20201106120000;102000;40;3;260;5.600000;285.850000;284.450000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101650;mq;mq;-90;mq;280.550000;mq;290.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20201106120000;mq;140;8;360;8.200000;277.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100560;mq;mq;590;mq;274.850000;mq;278.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20201106120000;101800;280;3;240;9.800000;277.250000;268.050000;51;35000;1;mq;mq;40;3;1250;38;24;10;101430;mq;mq;1990;mq;mq;mq;mq;mq;mq;mq;mq;18.500000;-10;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;3;6;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20201106120000;102570;-130;6;210;11.600000;282.950000;281.250000;89;15000;2;2;2;100;7;800;35;mq;mq;102480;mq;mq;-1390;mq;mq;mq;mq;277.250000;mq;mq;15.400000;15.600000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;6;700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20201106120000;101230;200;1;90;7.000000;301.050000;295.550000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100910;mq;mq;-180;mq;298.650000;mq;303.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.000000;1.000000;3.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20201106120000;101290;180;3;120;3.600000;301.350000;293.850000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100780;mq;mq;-180;mq;297.350000;mq;302.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20201106120000;101270;190;3;110;2.200000;300.750000;295.650000;74;41820;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;-170;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20201106120000;101240;170;2;110;7.100000;300.050000;296.350000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100800;mq;mq;-160;mq;299.250000;mq;303.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20201106120000;101210;170;3;110;4.500000;301.250000;296.650000;76;50270;0;mq;mq;mq;0;mq;mq;mq;mq;101120;mq;mq;-160;mq;mq;mq;mq;mq;mq;mq;6.600000;6.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20201106120000;101060;170;1;140;2.700000;300.750000;297.150000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101000;mq;mq;-130;mq;295.650000;mq;305.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20201106120000;101150;210;1;90;1.800000;300.950000;298.550000;87;48180;0;mq;mq;mq;5;250;mq;mq;mq;101060;mq;mq;-100;296.250000;mq;mq;mq;298.450000;mq;mq;3.000000;3.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;27.400000;mq;mq;mq;mq;5;mq;270;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20201106120000;101140;170;3;140;1.600000;299.650000;297.350000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;-90;mq;296.450000;mq;304.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;5.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20201106120000;101200;220;2;40;1.600000;299.150000;296.850000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99990;mq;mq;-70;296.350000;mq;299.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20201106120000;97290;10;0;150;15.900000;257.850000;247.250000;36;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;96740;mq;mq;mq;257.450000;mq;262.350000;mq;mq;mq;mq;23.100000;23.100000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20201106150000;102610;-230;6;100;4.500000;283.250000;278.450000;72;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101730;mq;mq;-1080;mq;mq;mq;mq;274.250000;mq;mq;7.400000;8.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20201106150000;102720;-280;6;60;3.700000;284.750000;276.550000;57;46000;0;mq;mq;mq;0;mq;mq;mq;mq;102140;mq;mq;-1030;mq;mq;mq;mq;272.550000;mq;mq;5.100000;6.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20201106150000;102180;-170;6;100;8.000000;285.250000;281.150000;76;12000;2;0;0;25;0;5200;30;20;14;102070;mq;mq;-1350;mq;mq;mq;mq;mq;mq;mq;11.500000;12.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;0;5200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20201106150000;102290;-210;6;110;5.300000;285.550000;280.450000;71;31810;0;mq;mq;mq;0;mq;mq;mq;mq;101480;mq;mq;-1250;mq;mq;mq;mq;276.750000;mq;mq;7.900000;9.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20201106150000;102440;-270;6;110;6.800000;284.450000;279.750000;73;18360;0;mq;mq;100;8;5280;mq;mq;mq;100600;mq;mq;-1120;mq;mq;mq;mq;275.150000;mq;mq;9.400000;10.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;5280;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20201106150000;102700;-230;6;110;3.600000;282.350000;278.750000;78;20000;0;mq;mq;mq;1;4740;mq;mq;mq;101530;mq;mq;-860;mq;mq;mq;mq;272.250000;mq;mq;4.400000;8.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20201106150000;101790;-200;6;130;5.700000;288.650000;283.450000;71;39080;0;mq;mq;mq;0;mq;mq;mq;mq;100620;mq;mq;-1490;mq;mq;mq;mq;274.250000;mq;mq;9.000000;10.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20201106150000;101910;-200;6;90;4.900000;285.750000;282.250000;79;10000;1;0;mq;50;3;2500;30;26;11;101210;mq;mq;-1430;mq;mq;mq;mq;mq;mq;mq;7.900000;9.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;3;2500;2;0;5500;mq;mq;mq;mq;mq;mq;
07130;20201106150000;102090;-200;6;120;3.300000;286.850000;282.050000;73;15350;0;mq;mq;mq;0;mq;mq;mq;mq;101640;mq;mq;-1200;mq;mq;mq;mq;277.550000;mq;mq;6.500000;8.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20201106150000;102310;-160;6;60;2.900000;286.150000;280.550000;69;19880;0;mq;mq;mq;0;mq;mq;mq;mq;100560;mq;mq;-1070;mq;mq;mq;mq;280.650000;mq;mq;4.500000;6.400000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20201106150000;102530;-200;6;100;4.900000;284.150000;279.450000;73;14610;1;1;1;25;2;5400;30;23;10;101430;mq;mq;-950;mq;mq;mq;mq;mq;mq;mq;7.400000;9.300000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;3;5400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20201106150000;102530;-250;7;70;3.000000;286.350000;281.250000;71;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101110;mq;mq;-850;mq;mq;mq;mq;271.850000;mq;mq;4.700000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20201106150000;102790;-190;6;90;4.200000;283.950000;277.650000;65;19780;0;mq;mq;mq;0;mq;mq;mq;mq;98670;mq;mq;-660;mq;mq;mq;mq;273.950000;mq;mq;7.000000;7.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20201106150000;103030;-140;6;60;1.500000;284.550000;278.150000;65;19980;0;mq;mq;mq;0;mq;mq;mq;mq;101190;mq;mq;-510;mq;mq;mq;mq;274.250000;mq;mq;2.300000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20201106150000;101830;-200;8;90;7.600000;287.250000;284.250000;82;18000;3;2;mq;100;8;3000;30;21;mq;101310;mq;mq;-1160;mq;mq;mq;mq;mq;mq;mq;13.500000;13.500000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;4;3000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20201106150000;101960;-180;6;70;4.400000;288.650000;284.050000;74;19310;0;mq;mq;mq;1;7440;mq;mq;mq;101650;mq;mq;-1030;mq;mq;mq;mq;277.650000;mq;mq;6.300000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;7440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20201106150000;102260;-150;6;80;3.800000;287.250000;282.450000;73;26220;0;mq;mq;mq;0;mq;mq;mq;mq;100920;mq;mq;-890;mq;mq;mq;mq;277.950000;mq;mq;6.400000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20201106150000;102320;-170;6;110;3.300000;289.850000;283.450000;66;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100350;mq;mq;-830;mq;mq;mq;mq;277.650000;mq;mq;5.400000;6.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20201106150000;102670;-190;7;130;1.300000;286.550000;282.050000;74;17240;0;mq;mq;mq;0;mq;mq;mq;mq;99950;mq;mq;-530;mq;mq;mq;mq;281.150000;mq;mq;1.800000;3.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20201106150000;102970;-120;6;340;2.000000;283.950000;279.450000;74;15000;1;0;0;0;0;mq;30;20;10;99670;mq;mq;-450;mq;mq;mq;mq;278.750000;mq;mq;3.300000;5.000000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20201106150000;101890;-210;6;100;4.500000;290.250000;285.350000;73;14000;2;2;mq;90;7;2250;30;25;mq;101620;mq;mq;-920;mq;mq;mq;mq;mq;mq;mq;9.000000;9.200000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;3;2200;1;0;5100;mq;mq;mq;mq;mq;mq;
07335;20201106150000;102100;-140;6;90;2.700000;290.350000;282.750000;61;38870;0;mq;mq;mq;0;mq;mq;mq;mq;100680;mq;mq;-830;mq;mq;mq;mq;278.950000;mq;mq;6.300000;6.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20201106150000;102120;-90;8;160;6.900000;291.350000;282.950000;58;19710;0;mq;mq;mq;0;mq;mq;mq;mq;97450;mq;mq;-490;mq;mq;mq;mq;281.050000;mq;mq;11.600000;11.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20201106150000;102300;-120;6;180;6.900000;292.050000;281.050000;49;29050;0;mq;mq;mq;0;mq;mq;mq;mq;98500;mq;mq;-620;mq;mq;mq;mq;275.750000;mq;mq;10.500000;12.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20201106150000;mq;-100;8;170;6.500000;285.850000;280.350000;69;20000;0;mq;mq;mq;1;2250;mq;mq;mq;92960;mq;875;-300;mq;mq;mq;mq;277.850000;mq;mq;12.600000;14.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;2460;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20201106150000;102600;-150;6;150;5.900000;290.950000;283.350000;61;30000;1;0;0;25;2;4500;30;23;10;99770;mq;mq;-470;mq;mq;mq;mq;mq;mq;mq;8.300000;10.700000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;3;4500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20201106150000;101910;-180;8;110;6.500000;291.950000;285.450000;66;34670;0;mq;mq;mq;1;7320;mq;mq;mq;101340;mq;mq;-720;mq;mq;mq;mq;281.550000;mq;mq;9.200000;9.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;7320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20201106150000;102200;-100;6;120;5.600000;290.850000;283.450000;62;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99140;mq;mq;-390;mq;mq;mq;mq;282.950000;mq;mq;10.400000;13.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20201106150000;102590;-110;6;130;5.900000;285.450000;282.850000;84;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94310;mq;mq;-70;mq;mq;mq;mq;281.150000;mq;mq;14.100000;14.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20201106150000;102740;-160;6;180;2.700000;291.550000;284.150000;62;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;101860;mq;mq;-220;mq;mq;mq;mq;279.950000;mq;mq;4.700000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20201106150000;mq;-80;8;210;2.000000;290.850000;277.450000;41;18560;0;mq;mq;mq;mq;mq;mq;mq;mq;92650;mq;888;10;mq;mq;mq;mq;278.250000;mq;mq;3.100000;3.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20201106150000;101830;-220;8;90;5.300000;291.250000;285.950000;71;45310;0;mq;mq;mq;0;mq;mq;mq;mq;101130;mq;mq;-710;mq;mq;mq;mq;283.150000;mq;mq;8.500000;9.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20201106150000;101790;-200;6;50;1.700000;290.550000;286.050000;75;37980;0;mq;mq;mq;1;1250;mq;mq;mq;97570;mq;mq;-600;mq;mq;mq;mq;281.650000;mq;mq;2.800000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1290;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20201106150000;101920;-140;6;110;1.200000;290.550000;285.050000;70;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97120;mq;mq;-490;mq;mq;mq;mq;283.250000;mq;mq;3.200000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20201106150000;102120;-180;7;120;9.700000;290.850000;285.750000;72;22830;0;mq;mq;mq;1;1750;mq;mq;mq;100350;mq;mq;-430;mq;mq;mq;mq;284.850000;mq;mq;16.100000;18.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1860;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20201106150000;102790;-100;7;130;3.400000;290.450000;287.150000;81;19630;0;mq;mq;mq;0;mq;mq;mq;mq;102690;mq;mq;10;mq;mq;mq;mq;281.450000;mq;mq;4.700000;4.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20201106150000;102740;-110;6;130;5.100000;292.050000;285.350000;65;21260;0;mq;mq;mq;0;mq;mq;mq;mq;102360;mq;mq;0;mq;mq;mq;mq;279.650000;mq;mq;7.600000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20201106150000;mq;mq;mq;110;6.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;11.400000;12.100000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20201106150000;102890;-90;6;230;2.300000;292.450000;284.750000;61;40000;2;0;0;10;1;800;35;20;10;102580;mq;mq;130;mq;mq;mq;mq;284.950000;mq;mq;2.700000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20201106150000;102560;-150;6;110;6.700000;290.850000;288.150000;84;21940;0;mq;mq;75;6;450;mq;mq;mq;102040;mq;mq;-210;mq;mq;mq;mq;287.250000;mq;mq;11.200000;11.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;6;mq;330;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20201106150000;102770;-50;6;220;3.200000;292.250000;287.950000;76;35150;0;mq;mq;mq;0;mq;mq;mq;mq;102660;mq;mq;110;mq;mq;mq;mq;283.950000;mq;mq;4.500000;4.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20201106150000;102840;-70;6;10;2.000000;291.150000;284.650000;66;38120;0;mq;mq;mq;0;mq;mq;mq;mq;102700;mq;mq;130;mq;mq;mq;mq;286.850000;mq;mq;3.200000;4.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20201106150000;101360;150;3;100;2.000000;300.650000;295.850000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101310;mq;mq;50;mq;299.050000;mq;304.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20201106150000;101280;0;0;50;3.600000;299.250000;295.950000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;-80;mq;294.150000;mq;300.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20201106150000;101610;110;3;150;8.400000;299.350000;294.750000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101520;mq;mq;30;mq;298.050000;mq;302.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20201106150000;101920;150;3;140;7.400000;295.450000;291.450000;78;58900;0;mq;mq;mq;3;800;mq;mq;mq;101770;mq;mq;130;mq;mq;mq;mq;mq;mq;mq;10.500000;11.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;810;3;mq;1230;5;mq;1800;mq;mq;mq;
61996;20201106150000;102150;150;3;160;8.800000;284.050000;282.850000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101800;mq;mq;70;mq;280.850000;mq;290.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;1.200000;1.400000;1.400000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20201106150000;mq;150;8;360;11.400000;276.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100410;mq;mq;250;mq;274.850000;mq;278.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20201106150000;102000;190;3;230;8.200000;276.050000;269.650000;63;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101620;mq;mq;2000;mq;mq;mq;mq;mq;mq;mq;mq;12.300000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20201106150000;102390;-180;8;220;9.800000;283.150000;281.950000;92;10000;2;2;2;100;8;800;35;mq;mq;102300;mq;mq;-1530;mq;mq;mq;mq;279.050000;mq;mq;13.500000;15.900000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;6;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
